time,type,text,avc_Vehicle.lane_id,avc_Vehicle.vehicle_id,avc_Vehicle.speed,avc_Vehicle.vehicle_class,avc_Vehicle.vehicle_class_ai,avc_Vehicle.length,avc_Vehicle.confidence,avc_Vehicle.detector_type,source.id
2025-03-04T07:48:04.410000+02:00,avc_VehicleEvent,Vehicle detected,2,1488651,30,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:06.205000+02:00,avc_VehicleEvent,Vehicle detected,2,1488652,33.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:07.673000+02:00,avc_VehicleEvent,Vehicle detected,2,1488653,33.7,2,Van,6,9,flircam,97869098849
2025-03-04T07:48:12.478000+02:00,avc_VehicleEvent,Vehicle detected,2,1488654,33.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:15.415000+02:00,avc_VehicleEvent,Vehicle detected,2,1488655,24.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:23.288000+02:00,avc_VehicleEvent,Vehicle detected,2,1488656,28.2,2,Bus,15,8,flircam,97869098849
2025-03-04T07:48:26.557000+02:00,avc_VehicleEvent,Vehicle detected,2,1488657,32.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:28.625000+02:00,avc_VehicleEvent,Vehicle detected,2,1488658,33.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:30.028000+02:00,avc_VehicleEvent,Vehicle detected,2,1488659,32.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:32.565000+02:00,avc_VehicleEvent,Vehicle detected,2,1488660,33.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:34.834000+02:00,avc_VehicleEvent,Vehicle detected,2,1488661,32.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:37.436000+02:00,avc_VehicleEvent,Vehicle detected,2,1488662,31.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:41.239000+02:00,avc_VehicleEvent,Vehicle detected,2,1488663,19.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:43.975000+02:00,avc_VehicleEvent,Vehicle detected,2,1488664,24.7,1,Car,5,8,flircam,97869098849
2025-03-04T07:48:46.177000+02:00,avc_VehicleEvent,Vehicle detected,2,1488665,24.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:48.513000+02:00,avc_VehicleEvent,Vehicle detected,2,1488666,24.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:51.249000+02:00,avc_VehicleEvent,Vehicle detected,2,1488669,24.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:53.451000+02:00,avc_VehicleEvent,Vehicle detected,2,1488672,25.4,1,Car,5,10,flircam,97869098849
2025-03-04T07:48:57.587000+02:00,avc_VehicleEvent,Vehicle detected,2,1488673,25.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:49:13.073000+02:00,avc_VehicleEvent,Vehicle detected,2,1488674,36.2,2,Van,6,9,flircam,97869098849
2025-03-04T07:49:16.539000+02:00,avc_VehicleEvent,Vehicle detected,2,1488675,27.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:49:21.480000+02:00,avc_VehicleEvent,Vehicle detected,2,1488676,28.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:49:26.083000+02:00,avc_VehicleEvent,Vehicle detected,2,1488677,22.9,2,Van,6,9,flircam,97869098849
2025-03-04T07:49:28.952000+02:00,avc_VehicleEvent,Vehicle detected,2,1488678,27.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:49:31.689000+02:00,avc_VehicleEvent,Vehicle detected,2,1488679,28,1,Car,5,10,flircam,97869098849
2025-03-04T07:49:41.502000+02:00,avc_VehicleEvent,Vehicle detected,2,1488680,23,1,Car,5,10,flircam,97869098849
2025-03-04T07:49:43.902000+02:00,avc_VehicleEvent,Vehicle detected,4,1488681,10.4,1,Bicycle,1.8,10,flircam,97869098849
2025-03-04T07:49:43.968000+02:00,avc_VehicleEvent,Vehicle detected,2,1488683,25.6,1,Car,5,8,flircam,97869098849
2025-03-04T07:49:49.507000+02:00,avc_VehicleEvent,Vehicle detected,2,1488684,34.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:49:51.843000+02:00,avc_VehicleEvent,Vehicle detected,2,1488685,34.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:49:53.177000+02:00,avc_VehicleEvent,Vehicle detected,2,1488686,34.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:49:55.312000+02:00,avc_VehicleEvent,Vehicle detected,2,1488687,35.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:49:57.647000+02:00,avc_VehicleEvent,Vehicle detected,2,1488688,31.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:50:01.721000+02:00,avc_VehicleEvent,Vehicle detected,2,1488689,22.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:50:04.256000+02:00,avc_VehicleEvent,Vehicle detected,2,1488690,22,1,Car,5,10,flircam,97869098849
2025-03-04T07:50:09.194000+02:00,avc_VehicleEvent,Vehicle detected,2,1488691,25.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:50:11.728000+02:00,avc_VehicleEvent,Vehicle detected,2,1488692,23.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:50:16.065000+02:00,avc_VehicleEvent,Vehicle detected,2,1488693,26,1,Car,5,10,flircam,97869098849
2025-03-04T07:50:30.281000+02:00,avc_VehicleEvent,Vehicle detected,2,1488694,24.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:50:34.751000+02:00,avc_VehicleEvent,Vehicle detected,2,1488695,23.4,1,Car,5,6,flircam,97869098849
2025-03-04T07:50:44.965000+02:00,avc_VehicleEvent,Vehicle detected,2,1488696,23.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:50:50.767000+02:00,avc_VehicleEvent,Vehicle detected,2,1488697,36.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:50:53.637000+02:00,avc_VehicleEvent,Vehicle detected,2,1488700,35.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:50:54.906000+02:00,avc_VehicleEvent,Vehicle detected,2,1488701,37.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:50:58.978000+02:00,avc_VehicleEvent,Vehicle detected,4,1488702,11.4,1,Bicycle,1.8,10,flircam,97869098849
2025-03-04T07:50:59.177000+02:00,avc_VehicleEvent,Vehicle detected,2,1488704,39.2,1,Car,5,8,flircam,97869098849
2025-03-04T07:50:59.779000+02:00,avc_VehicleEvent,Vehicle detected,2,1488705,28.7,2,Bus,15,10,flircam,97869098849
2025-03-04T07:51:03.047000+02:00,avc_VehicleEvent,Vehicle detected,2,1488706,29,1,Car,5,10,flircam,97869098849
2025-03-04T07:51:04.387000+02:00,avc_VehicleEvent,Vehicle detected,2,1488707,29.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:51:07.253000+02:00,avc_VehicleEvent,Vehicle detected,2,1488708,23.4,1,Car,5,10,flircam,97869098849
2025-03-04T07:51:11.855000+02:00,avc_VehicleEvent,Vehicle detected,2,1488709,28.4,1,Car,5,10,flircam,97869098849
2025-03-04T07:51:23.203000+02:00,avc_VehicleEvent,Vehicle detected,2,1488714,23,1,Car,5,10,flircam,97869098849
2025-03-04T07:51:25.335000+02:00,avc_VehicleEvent,Vehicle detected,2,1488715,24.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:51:28.472000+02:00,avc_VehicleEvent,Vehicle detected,2,1488716,24.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:51:32.478000+02:00,avc_VehicleEvent,Vehicle detected,2,1488717,28.3,1,Car,5,10,flircam,97869098849
2025-03-04T07:51:34.879000+02:00,avc_VehicleEvent,Vehicle detected,2,1488718,30.2,1,Car,5,10,flircam,97869098849
2025-03-04T07:51:38.148000+02:00,avc_VehicleEvent,Vehicle detected,2,1488721,24.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:51:42.287000+02:00,avc_VehicleEvent,Vehicle detected,2,1488722,40.4,1,Car,5,10,flircam,97869098849
2025-03-04T07:51:56.066000+02:00,avc_VehicleEvent,Vehicle detected,2,1488723,35.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:51:58.404000+02:00,avc_VehicleEvent,Vehicle detected,2,1488724,35.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:52:01.145000+02:00,avc_VehicleEvent,Vehicle detected,2,1488725,33.3,1,Car,5,10,flircam,97869098849
2025-03-04T07:52:07.349000+02:00,avc_VehicleEvent,Vehicle detected,2,1488726,34.4,1,Car,5,10,flircam,97869098849
2025-03-04T07:52:10.950000+02:00,avc_VehicleEvent,Vehicle detected,2,1488727,24,1,Car,5,10,flircam,97869098849
2025-03-04T07:52:19.592000+02:00,avc_VehicleEvent,Vehicle detected,2,1488728,34.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:52:23.594000+02:00,avc_VehicleEvent,Vehicle detected,2,1488729,27.2,1,Car,5,10,flircam,97869098849
2025-03-04T07:52:25.996000+02:00,avc_VehicleEvent,Vehicle detected,2,1488730,26.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:52:29.566000+02:00,avc_VehicleEvent,Vehicle detected,2,1488731,25.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:52:35.040000+02:00,avc_VehicleEvent,Vehicle detected,2,1488732,21.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:52:39.581000+02:00,avc_VehicleEvent,Vehicle detected,2,1488733,34.3,1,Car,5,10,flircam,97869098849
2025-03-04T07:52:48.051000+02:00,avc_VehicleEvent,Vehicle detected,2,1488734,24.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:52:56.859000+02:00,avc_VehicleEvent,Vehicle detected,2,1488735,37.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:00.464000+02:00,avc_VehicleEvent,Vehicle detected,2,1488736,39,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:03.669000+02:00,avc_VehicleEvent,Vehicle detected,2,1488737,34.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:05.203000+02:00,avc_VehicleEvent,Vehicle detected,2,1488738,34.2,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:07.338000+02:00,avc_VehicleEvent,Vehicle detected,2,1488739,34.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:09.339000+02:00,avc_VehicleEvent,Vehicle detected,2,1488740,37.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:11.209000+02:00,avc_VehicleEvent,Vehicle detected,2,1488741,35.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:15.412000+02:00,avc_VehicleEvent,Vehicle detected,2,1488742,34.3,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:19.554000+02:00,avc_VehicleEvent,Vehicle detected,2,1488743,29.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:21.085000+02:00,avc_VehicleEvent,Vehicle detected,2,1488746,26.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:22.486000+02:00,avc_VehicleEvent,Vehicle detected,2,1488747,26.3,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:24.089000+02:00,avc_VehicleEvent,Vehicle detected,2,1488748,26.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:28.759000+02:00,avc_VehicleEvent,Vehicle detected,2,1488749,21.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:31.097000+02:00,avc_VehicleEvent,Vehicle detected,2,1488752,21.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:32.898000+02:00,avc_VehicleEvent,Vehicle detected,2,1488753,21.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:35.033000+02:00,avc_VehicleEvent,Vehicle detected,2,1488754,21.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:36.903000+02:00,avc_VehicleEvent,Vehicle detected,2,1488755,25.7,1,Car,5,9,flircam,97869098849
2025-03-04T07:53:43.908000+02:00,avc_VehicleEvent,Vehicle detected,2,1488756,24.3,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:47.779000+02:00,avc_VehicleEvent,Vehicle detected,2,1488757,40.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:50.580000+02:00,avc_VehicleEvent,Vehicle detected,2,1488758,26.4,1,Car,5,10,flircam,97869098849
2025-03-04T07:53:54.119000+02:00,avc_VehicleEvent,Vehicle detected,2,1488759,36.8,1,Car,5,7,flircam,97869098849
2025-03-04T07:54:00.057000+02:00,avc_VehicleEvent,Vehicle detected,2,1488760,37.5,2,Bus,15,10,flircam,97869098849
2025-03-04T07:54:02.659000+02:00,avc_VehicleEvent,Vehicle detected,2,1488761,25.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:54:04.932000+02:00,avc_VehicleEvent,Vehicle detected,2,1488762,25.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:54:10.001000+02:00,avc_VehicleEvent,Vehicle detected,2,1488765,41.2,1,Car,5,10,flircam,97869098849
2025-03-04T07:54:14.138000+02:00,avc_VehicleEvent,Vehicle detected,2,1488766,1.7,2,Bus,15,10,flircam,97869098849
2025-03-04T07:54:17.475000+02:00,avc_VehicleEvent,Vehicle detected,2,1488767,38.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:54:20.811000+02:00,avc_VehicleEvent,Vehicle detected,2,1488770,36.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:54:24.349000+02:00,avc_VehicleEvent,Vehicle detected,2,1488771,26.3,1,Car,5,10,flircam,97869098849
2025-03-04T07:54:27.618000+02:00,avc_VehicleEvent,Vehicle detected,2,1488772,25.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:54:30.086000+02:00,avc_VehicleEvent,Vehicle detected,2,1488773,22.4,1,Car,5,10,flircam,97869098849
2025-03-04T07:54:32.823000+02:00,avc_VehicleEvent,Vehicle detected,2,1488774,25.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:54:35.493000+02:00,avc_VehicleEvent,Vehicle detected,2,1488775,26.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:54:39.029000+02:00,avc_VehicleEvent,Vehicle detected,2,1488776,23.4,1,Car,5,10,flircam,97869098849
2025-03-04T07:54:40.502000+02:00,avc_VehicleEvent,Vehicle detected,2,1488777,24.5,2,Van,6,6,flircam,97869098849
2025-03-04T07:54:42.499000+02:00,avc_VehicleEvent,Vehicle detected,2,1488778,25.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:54:46.369000+02:00,avc_VehicleEvent,Vehicle detected,2,1488779,29,1,Car,5,10,flircam,97869098849
2025-03-04T07:54:57.246000+02:00,avc_VehicleEvent,Vehicle detected,2,1488780,34.3,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:11.497000+02:00,avc_VehicleEvent,Vehicle detected,2,1488781,20.4,2,Van,6,7,flircam,97869098849
2025-03-04T07:55:14.232000+02:00,avc_VehicleEvent,Vehicle detected,2,1488782,23.2,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:20.037000+02:00,avc_VehicleEvent,Vehicle detected,2,1488783,24.2,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:21.306000+02:00,avc_VehicleEvent,Vehicle detected,2,1488784,25.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:28.177000+02:00,avc_VehicleEvent,Vehicle detected,2,1488785,23.3,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:29.780000+02:00,avc_VehicleEvent,Vehicle detected,2,1488786,26.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:32.653000+02:00,avc_VehicleEvent,Vehicle detected,2,1488787,37.4,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:37.188000+02:00,avc_VehicleEvent,Vehicle detected,2,1488788,34.3,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:39.522000+02:00,avc_VehicleEvent,Vehicle detected,2,1488789,31.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:42.126000+02:00,avc_VehicleEvent,Vehicle detected,2,1488790,31.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:44.327000+02:00,avc_VehicleEvent,Vehicle detected,2,1488791,31.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:45.796000+02:00,avc_VehicleEvent,Vehicle detected,2,1488792,28.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:47.866000+02:00,avc_VehicleEvent,Vehicle detected,2,1488793,29.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:50.070000+02:00,avc_VehicleEvent,Vehicle detected,2,1488794,33.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:52.003000+02:00,avc_VehicleEvent,Vehicle detected,2,1488795,31.2,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:53.672000+02:00,avc_VehicleEvent,Vehicle detected,2,1488796,34.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:57.944000+02:00,avc_VehicleEvent,Vehicle detected,2,1488799,23.4,1,Car,5,10,flircam,97869098849
2025-03-04T07:55:59.944000+02:00,avc_VehicleEvent,Vehicle detected,2,1488800,23.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:56:02.422000+02:00,avc_VehicleEvent,Vehicle detected,2,1488801,29.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:56:20.296000+02:00,avc_VehicleEvent,Vehicle detected,2,1488802,24.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:56:26.036000+02:00,avc_VehicleEvent,Vehicle detected,2,1488807,36.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:56:29.375000+02:00,avc_VehicleEvent,Vehicle detected,2,1488808,30.4,2,Van,6,7,flircam,97869098849
2025-03-04T07:56:32.842000+02:00,avc_VehicleEvent,Vehicle detected,2,1488811,31.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:56:36.447000+02:00,avc_VehicleEvent,Vehicle detected,2,1488812,38.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:56:37.849000+02:00,avc_VehicleEvent,Vehicle detected,4,1488813,10.5,1,Bicycle,1.8,10,flircam,97869098849
2025-03-04T07:56:40.118000+02:00,avc_VehicleEvent,Vehicle detected,2,1488815,26.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:56:40.852000+02:00,avc_VehicleEvent,Vehicle detected,4,1488816,10.9,1,Bicycle,1.8,10,flircam,97869098849
2025-03-04T07:56:49.059000+02:00,avc_VehicleEvent,Vehicle detected,2,1488818,21.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:56:58.003000+02:00,avc_VehicleEvent,Vehicle detected,2,1488819,26,2,Bus,15,10,flircam,97869098849
2025-03-04T07:57:00.003000+02:00,avc_VehicleEvent,Vehicle detected,2,1488820,32.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:57:01.938000+02:00,avc_VehicleEvent,Vehicle detected,2,1488821,33.6,1,Car,5,6,flircam,97869098849
2025-03-04T07:57:05.943000+02:00,avc_VehicleEvent,Vehicle detected,2,1488822,24.3,2,Bus,15,8,flircam,97869098849
2025-03-04T07:57:07.545000+02:00,avc_VehicleEvent,Vehicle detected,2,1488823,25.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:57:09.881000+02:00,avc_VehicleEvent,Vehicle detected,2,1488824,24,1,Car,5,10,flircam,97869098849
2025-03-04T07:57:11.817000+02:00,avc_VehicleEvent,Vehicle detected,2,1488825,24.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:57:13.618000+02:00,avc_VehicleEvent,Vehicle detected,2,1488826,25.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:57:17.424000+02:00,avc_VehicleEvent,Vehicle detected,2,1488827,24.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:57:22.228000+02:00,avc_VehicleEvent,Vehicle detected,2,1488828,21,1,Car,5,10,flircam,97869098849
2025-03-04T07:57:37.841000+02:00,avc_VehicleEvent,Vehicle detected,2,1488829,19.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:57:39.711000+02:00,avc_VehicleEvent,Vehicle detected,2,1488830,19.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:57:44.516000+02:00,avc_VehicleEvent,Vehicle detected,2,1488831,31.1,2,Bus,15,10,flircam,97869098849
2025-03-04T07:57:48.586000+02:00,avc_VehicleEvent,Vehicle detected,2,1488834,26,1,Car,5,10,flircam,97869098849
2025-03-04T07:57:49.053000+02:00,avc_VehicleEvent,Vehicle detected,2,1488835,28.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:57:52.692000+02:00,avc_VehicleEvent,Vehicle detected,2,1488838,28.2,1,Car,5,10,flircam,97869098849
2025-03-04T07:57:54.694000+02:00,avc_VehicleEvent,Vehicle detected,2,1488839,27.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:57:55.693000+02:00,avc_VehicleEvent,Vehicle detected,4,1488842,12.4,1,Bicycle,1.8,10,flircam,97869098849
2025-03-04T07:58:00.897000+02:00,avc_VehicleEvent,Vehicle detected,2,1488846,39.7,1,Car,5,10,flircam,97869098849
2025-03-04T07:58:04.236000+02:00,avc_VehicleEvent,Vehicle detected,2,1488849,35.2,1,Car,5,10,flircam,97869098849
2025-03-04T07:58:05.903000+02:00,avc_VehicleEvent,Vehicle detected,2,1488852,32.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:58:08.705000+02:00,avc_VehicleEvent,Vehicle detected,2,1488853,35.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:58:11.243000+02:00,avc_VehicleEvent,Vehicle detected,2,1488854,36.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:58:14.716000+02:00,avc_VehicleEvent,Vehicle detected,2,1488855,23.2,1,Car,5,10,flircam,97869098849
2025-03-04T07:58:21.453000+02:00,avc_VehicleEvent,Vehicle detected,8,1488856,16.4,1,Bicycle,1.8,9,flircam,97869098849
2025-03-04T07:58:35.465000+02:00,avc_VehicleEvent,Vehicle detected,2,1488858,23,1,Car,5,10,flircam,97869098849
2025-03-04T07:58:39.241000+02:00,avc_VehicleEvent,Vehicle detected,2,1488859,28.4,1,Car,5,10,flircam,97869098849
2025-03-04T07:58:40.637000+02:00,avc_VehicleEvent,Vehicle detected,2,1488860,32.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:58:45.911000+02:00,avc_VehicleEvent,Vehicle detected,2,1488861,41.3,1,Car,5,10,flircam,97869098849
2025-03-04T07:58:47.778000+02:00,avc_VehicleEvent,Vehicle detected,2,1488862,36.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:58:54.588000+02:00,avc_VehicleEvent,Vehicle detected,2,1488863,41.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:58:59.255000+02:00,avc_VehicleEvent,Vehicle detected,2,1488864,40.8,1,Car,5,8,flircam,97869098849
2025-03-04T07:59:02.392000+02:00,avc_VehicleEvent,Vehicle detected,2,1488865,27.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:05.464000+02:00,avc_VehicleEvent,Vehicle detected,2,1488866,25.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:09.331000+02:00,avc_VehicleEvent,Vehicle detected,2,1488867,23.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:12.270000+02:00,avc_VehicleEvent,Vehicle detected,2,1488868,35.5,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:15.804000+02:00,avc_VehicleEvent,Vehicle detected,2,1488869,23,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:17.406000+02:00,avc_VehicleEvent,Vehicle detected,2,1488870,23.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:20.342000+02:00,avc_VehicleEvent,Vehicle detected,2,1488871,25.2,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:23.879000+02:00,avc_VehicleEvent,Vehicle detected,2,1488872,41.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:29.154000+02:00,avc_VehicleEvent,Vehicle detected,2,1488873,38,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:32.056000+02:00,avc_VehicleEvent,Vehicle detected,2,1488874,38.8,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:39.062000+02:00,avc_VehicleEvent,Vehicle detected,2,1488875,30.7,2,Bus,15,8,flircam,97869098849
2025-03-04T07:59:41.063000+02:00,avc_VehicleEvent,Vehicle detected,2,1488876,28.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:42.665000+02:00,avc_VehicleEvent,Vehicle detected,2,1488877,26.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:44.133000+02:00,avc_VehicleEvent,Vehicle detected,2,1488878,30.9,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:45.602000+02:00,avc_VehicleEvent,Vehicle detected,2,1488879,28.1,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:47.738000+02:00,avc_VehicleEvent,Vehicle detected,2,1488880,27.6,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:50.073000+02:00,avc_VehicleEvent,Vehicle detected,2,1488881,23,1,Car,5,10,flircam,97869098849
2025-03-04T07:59:58.547000+02:00,avc_VehicleEvent,Vehicle detected,2,1488882,19.8,1,Car,5,10,flircam,97869098849
2025-03-04T08:00:03.226000+02:00,avc_VehicleEvent,Vehicle detected,8,1488883,13.2,1,Bicycle,1.8,10,flircam,97869098849
2025-03-04T08:00:14.733000+02:00,avc_VehicleEvent,Vehicle detected,2,1488885,28.8,1,Car,5,10,flircam,97869098849
2025-03-04T08:00:21.604000+02:00,avc_VehicleEvent,Vehicle detected,2,1488888,23.7,1,Car,5,10,flircam,97869098849
2025-03-04T08:00:24.742000+02:00,avc_VehicleEvent,Vehicle detected,2,1488889,28.4,2,Van,6,10,flircam,97869098849
2025-03-04T08:00:35.986000+02:00,avc_VehicleEvent,Vehicle detected,2,1488890,35.8,1,Car,5,10,flircam,97869098849
2025-03-04T08:00:39.993000+02:00,avc_VehicleEvent,Vehicle detected,2,1488891,36.9,1,Car,5,10,flircam,97869098849
2025-03-04T08:00:43.796000+02:00,avc_VehicleEvent,Vehicle detected,2,1488892,32.8,1,Car,5,10,flircam,97869098849
